|datasheet_id|keyword|model|is_faction_keyword|Unnamed: 4
8766|3615|Chaos||False|
8767|3615|Tzeentch||False|
8768|3615|Fire Raptor Gunship||False|
8769|3615|Vehicle||False|
8770|3615|Fire Raptor Gunship||False|
8771|3615|Tzeentch||False|
8772|3615|Chaos||False|
8773|3615|Aircraft||False|
8774|3615|Vehicle||False|
8775|3615|Fly||False|
8776|3615|Aircraft||False|
8777|3615|Fly||False|
8778|3615|Chaos||False|
8779|3615|Fire Raptor Gunship||False|
8780|3615|Tzeentch||False|
8781|3615|Chaos||False|
8782|3615|Aircraft||False|
8783|3615|Fly||False|
8784|3615|Vehicle||False|
8785|3615|Fire Raptor Gunship||False|
8786|3615|Tzeentch||False|
8787|3615|Aircraft||False|
8788|3615|Fly||False|
8789|3615|Vehicle||False|
8790|3616|||True|
8791|3616|Death Guard||True|
8792|3616|Fire Raptor Gunship||False|
8793|3616|Aircraft||False|
8794|3616|Fire Raptor Gunship||False|
8795|3616|Nurgle||False|
8796|3616|Vehicle||False|
8797|3616|Fly||False|
8798|3616|Aircraft||False|
8799|3616|Chaos||False|
8800|3616|Nurgle||False|
8801|3616|Fire Raptor Gunship||False|
8802|3616|Vehicle||False|
8803|3616|Fly||False|
8804|3616|Chaos||False|
8805|3616|Nurgle||False|
8806|3616|Fire Raptor Gunship||False|
8807|3616|Vehicle||False|
8808|3616|Fly||False|
8809|3616|Fly||False|
8810|3616|Vehicle||False|
8811|3616|Chaos||False|
8812|3616|Nurgle||False|
8813|3616|Fire Raptor Gunship||False|
8814|3616|Vehicle||False|
8815|3616|Fire Raptor Gunship||False|
8816|3616|Fly||False|
8817|3616|Aircraft||False|
8818|3616|Nurgle||False|
8819|3616|Chaos||False|
8820|3616|Aircraft||False|
8821|3616|Fly||False|
8822|3616|Vehicle||False|
8823|3616|Aircraft||False|
8824|3616|Aircraft||False|
8825|3616|Chaos||False|
8826|3616|Chaos||False|
8827|3616|Nurgle||False|
8828|3617|||True|
8829|3617|World Eaters||True|
8830|3617|Aircraft||False|
8831|3617|Chaos||False|
8832|3617|Khorne||False|
8833|3617|Fire Raptor Gunship||False|
8834|3617|Vehicle||False|
8835|3617|Fly||False|
8836|3617|Aircraft||False|
8837|3617|Chaos||False|
8838|3617|Khorne||False|
8839|3617|Fire Raptor Gunship||False|
8840|3617|Vehicle||False|
8841|3617|Fly||False|
8842|3617|Aircraft||False|
8843|3617|Chaos||False|
8844|3617|Khorne||False|
8845|3617|Fire Raptor Gunship||False|
8846|3617|Vehicle||False|
8847|3617|Fly||False|
8848|3617|Aircraft||False|
8849|3617|Chaos||False|
8850|3617|Khorne||False|
8851|3617|Fire Raptor Gunship||False|
8852|3617|Vehicle||False|
8853|3617|Fly||False|
8854|3617|Aircraft||False|
8855|3617|Chaos||False|
8856|3617|Khorne||False|
8857|3617|Fire Raptor Gunship||False|
8858|3617|Vehicle||False|
8859|3617|Fly||False|
8860|3617|Aircraft||False|
8861|3617|Chaos||False|
8862|3617|Khorne||False|
8863|3617|Fire Raptor Gunship||False|
8864|3617|Vehicle||False|
8865|3617|Fly||False|
8866|3618|Heretic Astartes||True|
8867|3618|Chaos||False|
8868|3618|Vehicle||False|
8869|3618|Fire Raptor Gunship||False|
8870|3618|Chaos||False|
8871|3618|Aircraft||False|
8872|3618|Fly||False|
8873|3618|Vehicle||False|
8874|3618|Fire Raptor Gunship||False|
8875|3618|Chaos||False|
8876|3618|Aircraft||False|
8877|3618|Fly||False|
8878|3618|Vehicle||False|
8879|3618|Fly||False|
8880|3618|Chaos||False|
8881|3618|Fire Raptor Gunship||False|
8882|3618|Fire Raptor Gunship||False|
8883|3618|Vehicle||False|
8884|3618|Fly||False|
8885|3618|Aircraft||False|
8886|3618|Aircraft||False|
8887|3618|Fly||False|
8888|3618|Vehicle||False|
8889|3618|Fire Raptor Gunship||False|
8890|3618|Chaos||False|
8891|3618|Aircraft||False|
8892|3618|Fly||False|
8893|3618|Vehicle||False|
8894|3618|Fire Raptor Gunship||False|
8895|3618|Chaos||False|
8896|3618|Aircraft||False|
8897|3619|Thousand Sons||True|
8898|3619|||True|
8899|3619|Chaos||False|
8900|3619|Vehicle||False|
8901|3619|Spartan||False|
8902|3619|Smoke||False|
8903|3619|Tzeentch||False|
8904|3619|Chaos||False|
8905|3619|Tzeentch||False|
8906|3619|Spartan||False|
8907|3619|Smoke||False|
8908|3619|Transport||False|
8909|3619|Tzeentch||False|
8910|3619|Chaos||False|
8911|3619|Vehicle||False|
8912|3619|Vehicle||False|
8913|3619|Transport||False|
8914|3619|Chaos||False|
8915|3619|Spartan||False|
8916|3619|Smoke||False|
8917|3619|Transport||False|
8918|3619|Tzeentch||False|
8919|3619|Chaos||False|
8920|3619|Vehicle||False|
8921|3619|Spartan||False|
8922|3619|Smoke||False|
8923|3619|Transport||False|
8924|3619|Vehicle||False|
8925|3619|Spartan||False|
8926|3619|Smoke||False|
8927|3619|Transport||False|
8928|3619|Tzeentch||False|
8929|3620|||True|
8930|3620|Death Guard||True|
8931|3620|Vehicle||False|
8932|3620|Chaos||False|
8933|3620|Nurgle||False|
8934|3620|Transport||False|
8935|3620|Smoke||False|
8936|3620|Spartan||False|
8937|3620|Vehicle||False|
8938|3620|Chaos||False|
8939|3620|Nurgle||False|
8940|3620|Transport||False|
8941|3620|Smoke||False|
8942|3620|Vehicle||False|
8943|3620|Chaos||False|
8944|3620|Nurgle||False|
8945|3620|Vehicle||False|
8946|3620|Spartan||False|
8947|3620|Smoke||False|
8948|3620|Transport||False|
8949|3620|Nurgle||False|
8950|3620|Chaos||False|
8951|3620|Vehicle||False|
8952|3620|Spartan||False|
8953|3620|Smoke||False|
8954|3620|Transport||False|
8955|3620|Nurgle||False|
8956|3620|Spartan||False|
8957|3620|Spartan||False|
8958|3620|Smoke||False|
8959|3620|Transport||False|
8960|3620|Chaos||False|
8961|3621|World Eaters||True|
8962|3621|||True|
8963|3621|Spartan||False|
8964|3621|Vehicle||False|
8965|3621|Chaos||False|
8966|3621|Khorne||False|
8967|3621|Transport||False|
8968|3621|Smoke||False|
8969|3621|Spartan||False|
8970|3621|Vehicle||False|
8971|3621|Chaos||False|
8972|3621|Khorne||False|
8973|3621|Transport||False|
8974|3621|Smoke||False|
8975|3621|Spartan||False|
8976|3621|Chaos||False|
8977|3621|Khorne||False|
8978|3621|Transport||False|
8979|3621|Smoke||False|
8980|3621|Spartan||False|
8981|3621|Vehicle||False|
8982|3621|Chaos||False|
8983|3621|Khorne||False|
8984|3621|Transport||False|
8985|3621|Vehicle||False|
8986|3621|Smoke||False|
8987|3621|Spartan||False|
8988|3621|Vehicle||False|
8989|3621|Chaos||False|
8990|3621|Khorne||False|
8991|3621|Transport||False|
8992|3621|Smoke||False|
8993|3622|Heretic Astartes||True|
8994|3622|Vehicle||False|
8995|3622|Spartan||False|
8996|3622|Vehicle||False|
8997|3622|Spartan||False|
8998|3622|Chaos||False|
8999|3622|Transport||False|
9000|3622|Smoke||False|
9001|3622|Transport||False|
9002|3622|Smoke||False|
9003|3622|Transport||False|
9004|3622|Chaos||False|
9005|3622|Spartan||False|
9006|3622|Vehicle||False|
9007|3622|Spartan||False|
9008|3622|Smoke||False|
9009|3622|Chaos||False|
9010|3622|Vehicle||False|
9011|3622|Spartan||False|
9012|3622|Smoke||False|
9013|3622|Transport||False|
9014|3622|Chaos||False|
9015|3622|Vehicle||False|
9016|3622|Smoke||False|
9017|3622|Transport||False|
9018|3622|Chaos||False|
9019|3623|Thousand Sons||True|
9020|3623|||True|
9021|3623|Tzeentch||False|
9022|3623|Chaos||False|
9023|3623|Walker||False|
9024|3623|Vehicle||False|
9025|3623|Deredeo Dreadnought||False|
9026|3623|Dreadnought||False|
9027|3623|Smoke||False|
9028|3623|Tzeentch||False|
9029|3623|Chaos||False|
9030|3623|Walker||False|
9031|3623|Vehicle||False|
9032|3623|Walker||False|
9033|3623|Chaos||False|
9034|3623|Tzeentch||False|
9035|3623|Deredeo Dreadnought||False|
9036|3623|Dreadnought||False|
9037|3623|Smoke||False|
9038|3623|Tzeentch||False|
9039|3623|Walker||False|
9040|3623|Vehicle||False|
9041|3623|Deredeo Dreadnought||False|
9042|3623|Dreadnought||False|
9043|3623|Smoke||False|
9044|3623|Tzeentch||False|
9045|3623|Chaos||False|
9046|3623|Walker||False|
9047|3623|Vehicle||False|
9048|3623|Smoke||False|
9049|3623|Dreadnought||False|
9050|3623|Deredeo Dreadnought||False|
9051|3623|Vehicle||False|
9052|3623|Walker||False|
9053|3623|Chaos||False|
9054|3623|Tzeentch||False|
9055|3623|Smoke||False|
9056|3623|Dreadnought||False|
9057|3623|Deredeo Dreadnought||False|
9058|3623|Chaos||False|
9059|3623|Vehicle||False|
9060|3623|Deredeo Dreadnought||False|
9061|3623|Dreadnought||False|
9062|3623|Smoke||False|
9063|3623|Tzeentch||False|
9064|3623|Chaos||False|
9065|3623|Walker||False|
9066|3623|Vehicle||False|
9067|3623|Deredeo Dreadnought||False|
9068|3623|Dreadnought||False|
9069|3623|Smoke||False|
9070|3624|||True|
9071|3624|Death Guard||True|
9072|3624|Dreadnought||False|
9073|3624|Deredeo Dreadnought||False|
9074|3624|Vehicle||False|
9075|3624|Walker||False|
9076|3624|Chaos||False|
9077|3624|Walker||False|
9078|3624|Smoke||False|
9079|3624|Dreadnought||False|
9080|3624|Deredeo Dreadnought||False|
9081|3624|Vehicle||False|
9082|3624|Walker||False|
9083|3624|Chaos||False|
9084|3624|Nurgle||False|
9085|3624|Smoke||False|
9086|3624|Dreadnought||False|
9087|3624|Deredeo Dreadnought||False|
9088|3624|Vehicle||False|
9089|3624|Walker||False|
9090|3624|Chaos||False|
9091|3624|Nurgle||False|
9092|3624|Smoke||False|
9093|3624|Dreadnought||False|
9094|3624|Deredeo Dreadnought||False|
9095|3624|Vehicle||False|
9096|3624|Walker||False|
9097|3624|Chaos||False|
9098|3624|Nurgle||False|
9099|3624|Smoke||False|
9100|3624|Nurgle||False|
9101|3624|Dreadnought||False|
9102|3624|Deredeo Dreadnought||False|
9103|3624|Vehicle||False|
9104|3624|Walker||False|
9105|3624|Chaos||False|
9106|3624|Vehicle||False|
9107|3624|Smoke||False|
9108|3624|Dreadnought||False|
9109|3624|Deredeo Dreadnought||False|
9110|3624|Chaos||False|
9111|3624|Nurgle||False|
9112|3624|Smoke||False|
9113|3624|Dreadnought||False|
9114|3624|Deredeo Dreadnought||False|
9115|3624|Vehicle||False|
9116|3624|Walker||False|
9117|3624|Chaos||False|
9118|3624|Nurgle||False|
9119|3624|Smoke||False|
9120|3624|Nurgle||False|
9121|3625|World Eaters||True|
9122|3625|||True|
9123|3625|Chaos||False|
9124|3625|Khorne||False|
9125|3625|Smoke||False|
9126|3625|Dreadnought||False|
9127|3625|Deredeo Dreadnought||False|
9128|3625|Vehicle||False|
9129|3625|Walker||False|
9130|3625|Chaos||False|
9131|3625|Khorne||False|
9132|3625|Smoke||False|
9133|3625|Dreadnought||False|
9134|3625|Deredeo Dreadnought||False|
9135|3625|Vehicle||False|
9136|3625|Walker||False|
9137|3625|Deredeo Dreadnought||False|
9138|3625|Smoke||False|
9139|3625|Khorne||False|
9140|3625|Chaos||False|
9141|3625|Dreadnought||False|
9142|3625|Vehicle||False|
9143|3625|Walker||False|
9144|3625|Chaos||False|
9145|3625|Khorne||False|
9146|3625|Smoke||False|
9147|3625|Dreadnought||False|
9148|3625|Deredeo Dreadnought||False|
9149|3625|Vehicle||False|
9150|3625|Walker||False|
9151|3625|Chaos||False|
9152|3625|Khorne||False|
9153|3625|Smoke||False|
9154|3625|Dreadnought||False|
9155|3625|Deredeo Dreadnought||False|
9156|3625|Vehicle||False|
9157|3625|Walker||False|
9158|3625|Chaos||False|
9159|3625|Khorne||False|
9160|3625|Smoke||False|
9161|3625|Dreadnought||False|
9162|3625|Deredeo Dreadnought||False|
9163|3625|Vehicle||False|
9164|3625|Walker||False|
9165|3625|Chaos||False|
9166|3625|Khorne||False|
9167|3625|Smoke||False|
9168|3625|Dreadnought||False|
9169|3625|Deredeo Dreadnought||False|
9170|3625|Vehicle||False|
9171|3625|Walker||False|
9172|3626|Heretic Astartes||True|
9173|3626|Dreadnought||False|
9174|3626|Deredeo Dreadnought||False|
9175|3626|Vehicle||False|
9176|3626|Walker||False|
9177|3626|Deredeo Dreadnought||False|
9178|3626|Vehicle||False|
9179|3626|Deredeo Dreadnought||False|
9180|3626|Smoke||False|
9181|3626|Walker||False|
9182|3626|Walker||False|
9183|3626|Dreadnought||False|
9184|3626|Chaos||False|
9185|3626|Dreadnought||False|
9186|3626|Smoke||False|
9187|3626|Chaos||False|
9188|3626|Walker||False|
9189|3626|Chaos||False|
9190|3626|Vehicle||False|
9191|3626|Vehicle||False|
9192|3626|Deredeo Dreadnought||False|
9193|3626|Dreadnought||False|
9194|3626|Smoke||False|
9195|3626|Walker||False|
9196|3626|Chaos||False|
9197|3626|Smoke||False|
9198|3626|Dreadnought||False|
9199|3626|Deredeo Dreadnought||False|
9200|3626|Vehicle||False|
9201|3626|Walker||False|
9202|3626|Chaos||False|
9203|3626|Smoke||False|
9204|3626|Dreadnought||False|
9205|3626|Deredeo Dreadnought||False|
9206|3626|Vehicle||False|
9207|3626|Walker||False|
9208|3626|Deredeo Dreadnought||False|
9209|3626|Dreadnought||False|
9210|3626|Smoke||False|
9211|3626|Vehicle||False|
9212|3626|Chaos||False|
9213|3626|Smoke||False|
9214|3626|Chaos||False|
9215|3627|||True|
9216|3627|Thousand Sons||True|
9217|3627|Vehicle||False|
9218|3627|Chaos||False|
9219|3627|Tzeentch||False|
9220|3627|Smoke||False|
9221|3627|Cerberus||False|
9222|3627|Vehicle||False|
9223|3627|Chaos||False|
9224|3627|Tzeentch||False|
9225|3627|Smoke||False|
9226|3627|Cerberus||False|
9227|3627|Smoke||False|
9228|3627|Vehicle||False|
9229|3627|Chaos||False|
9230|3627|Tzeentch||False|
9231|3627|Smoke||False|
9232|3627|Cerberus||False|
9233|3627|Vehicle||False|
9234|3627|Chaos||False|
9235|3627|Tzeentch||False|
9236|3627|Cerberus||False|
9237|3628|Death Guard||True|
9238|3628|||True|
9239|3628|Vehicle||False|
9240|3628|Smoke||False|
9241|3628|Nurgle||False|
9242|3628|Chaos||False|
9243|3628|Vehicle||False|
9244|3628|Cerberus||False|
9245|3628|Smoke||False|
9246|3628|Cerberus||False|
9247|3628|Smoke||False|
9248|3628|Nurgle||False|
9249|3628|Smoke||False|
9250|3628|Chaos||False|
9251|3628|Vehicle||False|
9252|3628|Cerberus||False|
9253|3628|Nurgle||False|
9254|3628|Chaos||False|
9255|3628|Vehicle||False|
9256|3628|Cerberus||False|
9257|3628|Nurgle||False|
9258|3628|Chaos||False|
9259|3629|World Eaters||True|
9260|3629|||True|
9261|3629|Vehicle||False|
9262|3629|Cerberus||False|
9263|3629|Cerberus||False|
9264|3629|Vehicle||False|
9265|3629|Chaos||False|
9266|3629|Khorne||False|
9267|3629|Smoke||False|
9268|3629|Cerberus||False|
9269|3629|Vehicle||False|
9270|3629|Chaos||False|
9271|3629|Khorne||False|
9272|3629|Chaos||False|
9273|3629|Smoke||False|
9274|3629|Cerberus||False|
9275|3629|Vehicle||False|
9276|3629|Chaos||False|
9277|3629|Khorne||False|
9278|3629|Khorne||False|
9279|3629|Smoke||False|
9280|3629|Smoke||False|
9281|3630|Heretic Astartes||True|
9282|3630|Smoke||False|
9283|3630|Cerberus||False|
9284|3630|Vehicle||False|
9285|3630|Chaos||False|
9286|3630|Cerberus||False|
9287|3630|Chaos||False|
9288|3630|Vehicle||False|
9289|3630|Smoke||False|
9290|3630|Cerberus||False|
9291|3630|Vehicle||False|
9292|3630|Smoke||False|
9293|3630|Chaos||False|
9294|3630|Vehicle||False|
9295|3630|Chaos||False|
9296|3630|Smoke||False|
9297|3630|Cerberus||False|
9298|3631|||True|
9299|3631|Thousand Sons||True|
9300|3631|Tzeentch||False|
9301|3631|Smoke||False|
9302|3631|Smoke||False|
9303|3631|Tzeentch||False|
9304|3631|Chaos||False|
9305|3631|Vehicle||False|
9306|3631|Kratos||False|
9307|3631|Kratos||False|
9308|3631|Smoke||False|
9309|3631|Tzeentch||False|
9310|3631|Kratos||False|
9311|3631|Kratos||False|
9312|3631|Chaos||False|
9313|3631|Vehicle||False|
9314|3631|Vehicle||False|
9315|3631|Tzeentch||False|
9316|3631|Smoke||False|
9317|3631|Vehicle||False|
9318|3631|Chaos||False|
9319|3631|Chaos||False|
9320|3632|Death Guard||True|
9321|3632|||True|
9322|3632|Smoke||False|
9323|3632|Nurgle||False|
9324|3632|Chaos||False|
9325|3632|Vehicle||False|
9326|3632|Kratos||False|
9327|3632|Vehicle||False|
9328|3632|Chaos||False|
9329|3632|Nurgle||False|
9330|3632|Smoke||False|
9331|3632|Kratos||False|
9332|3632|Vehicle||False|
9333|3632|Chaos||False|
9334|3632|Nurgle||False|
9335|3632|Smoke||False|
9336|3632|Kratos||False|
9337|3632|Vehicle||False|
9338|3632|Chaos||False|
9339|3632|Nurgle||False|
9340|3632|Smoke||False|
9341|3632|Kratos||False|
9342|3633|||True|
9343|3633|World Eaters||True|
9344|3633|Khorne||False|
9345|3633|Smoke||False|
9346|3633|Kratos||False|
9347|3633|Vehicle||False|
9348|3633|Chaos||False|
9349|3633|Khorne||False|
9350|3633|Smoke||False|
9351|3633|Kratos||False|
9352|3633|Vehicle||False|
9353|3633|Chaos||False|
9354|3633|Khorne||False|
9355|3633|Smoke||False|
9356|3633|Kratos||False|
9357|3633|Vehicle||False|
9358|3633|Chaos||False|
9359|3633|Khorne||False|
9360|3633|Smoke||False|
9361|3633|Kratos||False|
9362|3633|Vehicle||False|
9363|3633|Chaos||False|
9364|3634|Heretic Astartes||True|
9365|3634|Kratos||False|
9366|3634|Vehicle||False|
9367|3634|Chaos||False|
9368|3634|Smoke||False|
9369|3634|Kratos||False|
9370|3634|Vehicle||False|
9371|3634|Chaos||False|
9372|3634|Smoke||False|
9373|3634|Kratos||False|
9374|3634|Vehicle||False|
9375|3634|Chaos||False|
9376|3634|Smoke||False|
9377|3634|Kratos||False|
9378|3634|Vehicle||False|
9379|3634|Chaos||False|
9380|3634|Smoke||False|
9381|3635|||True|
9382|3635|Thousand Sons||True|
9383|3635|Transport||False|
9384|3635|Chaos||False|
9385|3635|Aircraft||False|
9386|3635|Tzeentch||False|
9387|3635|Sokar-pattern Stormbird||False|
9388|3635|Vehicle||False|
9389|3635|Titanic||False|
9390|3635|Fly||False|
9391|3635|Aircraft||False|
9392|3635|Transport||False|
9393|3635|Chaos||False|
9394|3635|Tzeentch||False|
9395|3635|Sokar-pattern Stormbird||False|
9396|3635|Vehicle||False|
9397|3635|Titanic||False|
9398|3635|Fly||False|
9399|3635|Aircraft||False|
9400|3635|Transport||False|
9401|3635|Chaos||False|
9402|3635|Tzeentch||False|
9403|3635|Sokar-pattern Stormbird||False|
9404|3635|Vehicle||False|
9405|3635|Titanic||False|
9406|3635|Fly||False|
9407|3635|Aircraft||False|
9408|3635|Transport||False|
9409|3635|Chaos||False|
9410|3635|Tzeentch||False|
9411|3635|Sokar-pattern Stormbird||False|
9412|3635|Vehicle||False|
9413|3635|Titanic||False|
9414|3635|Fly||False|
9415|3635|Transport||False|
9416|3635|Chaos||False|
9417|3635|Tzeentch||False|
9418|3635|Sokar-pattern Stormbird||False|
9419|3635|Vehicle||False|
9420|3635|Titanic||False|
9421|3635|Fly||False|
9422|3635|Aircraft||False|
9423|3635|Transport||False|
9424|3635|Chaos||False|
9425|3635|Tzeentch||False|
9426|3635|Sokar-pattern Stormbird||False|
9427|3635|Vehicle||False|
9428|3635|Titanic||False|
9429|3635|Fly||False|
9430|3635|Aircraft||False|
9431|3635|Transport||False|
9432|3635|Chaos||False|
9433|3635|Tzeentch||False|
9434|3635|Sokar-pattern Stormbird||False|
9435|3635|Vehicle||False|
9436|3635|Titanic||False|
9437|3635|Fly||False|
9438|3635|Aircraft||False|
9439|3635|Transport||False|
9440|3635|Chaos||False|
9441|3635|Tzeentch||False|
9442|3635|Sokar-pattern Stormbird||False|
9443|3635|Vehicle||False|
9444|3635|Titanic||False|
9445|3635|Fly||False|
9446|3635|Aircraft||False|
9447|3636|||True|
9448|3636|Death Guard||True|
9449|3636|Nurgle||False|
9450|3636|Sokar-pattern Stormbird||False|
9451|3636|Vehicle||False|
9452|3636|Titanic||False|
9453|3636|Fly||False|
9454|3636|Aircraft||False|
9455|3636|Transport||False|
9456|3636|Chaos||False|
9457|3636|Nurgle||False|
9458|3636|Sokar-pattern Stormbird||False|
9459|3636|Vehicle||False|
9460|3636|Titanic||False|
9461|3636|Fly||False|
9462|3636|Aircraft||False|
9463|3636|Transport||False|
9464|3636|Chaos||False|
9465|3636|Nurgle||False|
9466|3636|Sokar-pattern Stormbird||False|
9467|3636|Vehicle||False|
9468|3636|Titanic||False|
9469|3636|Fly||False|
9470|3636|Aircraft||False|
9471|3636|Transport||False|
9472|3636|Chaos||False|
9473|3636|Nurgle||False|
9474|3636|Sokar-pattern Stormbird||False|
9475|3636|Vehicle||False|
9476|3636|Titanic||False|
9477|3636|Fly||False|
9478|3636|Aircraft||False|
9479|3636|Transport||False|
9480|3636|Chaos||False|
9481|3636|Nurgle||False|
9482|3636|Sokar-pattern Stormbird||False|
9483|3636|Vehicle||False|
9484|3636|Titanic||False|
9485|3636|Fly||False|
9486|3636|Aircraft||False|
9487|3636|Transport||False|
9488|3636|Chaos||False|
9489|3636|Nurgle||False|
9490|3636|Sokar-pattern Stormbird||False|
9491|3636|Vehicle||False|
9492|3636|Titanic||False|
9493|3636|Fly||False|
9494|3636|Aircraft||False|
9495|3636|Transport||False|
9496|3636|Chaos||False|
9497|3636|Nurgle||False|
9498|3636|Sokar-pattern Stormbird||False|
9499|3636|Vehicle||False|
9500|3636|Titanic||False|
9501|3636|Fly||False|
9502|3636|Aircraft||False|
9503|3636|Transport||False|
9504|3636|Chaos||False|
9505|3636|Nurgle||False|
9506|3636|Sokar-pattern Stormbird||False|
9507|3636|Vehicle||False|
9508|3636|Titanic||False|
9509|3636|Fly||False|
9510|3636|Aircraft||False|
9511|3636|Transport||False|
9512|3636|Chaos||False|
9513|3637|||True|
9514|3637|World Eaters||True|
9515|3637|Fly||False|
9516|3637|Vehicle||False|
9517|3637|Titanic||False|
9518|3637|Fly||False|
9519|3637|Aircraft||False|
9520|3637|Transport||False|
9521|3637|Chaos||False|
9522|3637|Khorne||False|
9523|3637|Sokar-pattern Stormbird||False|
9524|3637|Vehicle||False|
9525|3637|Titanic||False|
9526|3637|Fly||False|
9527|3637|Aircraft||False|
9528|3637|Aircraft||False|
9529|3637|Transport||False|
9530|3637|Chaos||False|
9531|3637|Khorne||False|
9532|3637|Sokar-pattern Stormbird||False|
9533|3637|Vehicle||False|
9534|3637|Titanic||False|
9535|3637|Fly||False|
9536|3637|Aircraft||False|
9537|3637|Transport||False|
9538|3637|Chaos||False|
9539|3637|Khorne||False|
9540|3637|Sokar-pattern Stormbird||False|
9541|3637|Vehicle||False|
9542|3637|Titanic||False|
9543|3637|Aircraft||False|
9544|3637|Transport||False|
9545|3637|Chaos||False|
9546|3637|Khorne||False|
9547|3637|Sokar-pattern Stormbird||False|
9548|3637|Vehicle||False|
9549|3637|Titanic||False|
9550|3637|Fly||False|
9551|3637|Aircraft||False|
9552|3637|Transport||False|
9553|3637|Chaos||False|
9554|3637|Khorne||False|
9555|3637|Sokar-pattern Stormbird||False|
9556|3637|Vehicle||False|
9557|3637|Titanic||False|
9558|3637|Fly||False|
9559|3637|Aircraft||False|
9560|3637|Transport||False|
9561|3637|Chaos||False|
9562|3637|Khorne||False|
9563|3637|Sokar-pattern Stormbird||False|
9564|3637|Vehicle||False|
9565|3637|Titanic||False|
9566|3637|Fly||False|
9567|3637|Transport||False|
9568|3637|Chaos||False|
9569|3637|Khorne||False|
9570|3637|Sokar-pattern Stormbird||False|
9571|3637|Vehicle||False|
9572|3637|Titanic||False|
9573|3637|Fly||False|
9574|3637|Aircraft||False|
9575|3637|Transport||False|
9576|3637|Chaos||False|
9577|3637|Khorne||False|
9578|3637|Sokar-pattern Stormbird||False|
9579|3638|Heretic Astartes||True|
9580|3638|Transport||False|
9581|3638|Aircraft||False|
9582|3638|Fly||False|
9583|3638|Titanic||False|
9584|3638|Vehicle||False|
9585|3638|Sokar-pattern Stormbird||False|
9586|3638|Chaos||False|
9587|3638|Transport||False|
9588|3638|Aircraft||False|
9589|3638|Fly||False|
9590|3638|Titanic||False|
9591|3638|Vehicle||False|
9592|3638|Vehicle||False|
9593|3638|Sokar-pattern Stormbird||False|
9594|3638|Chaos||False|
9595|3638|Transport||False|
9596|3638|Aircraft||False|
9597|3638|Fly||False|
9598|3638|Sokar-pattern Stormbird||False|
9599|3638|Chaos||False|
9600|3638|Aircraft||False|
9601|3638|Fly||False|
9602|3638|Titanic||False|
9603|3638|Titanic||False|
9604|3638|Sokar-pattern Stormbird||False|
9605|3638|Chaos||False|
9606|3638|Transport||False|
9607|3638|Aircraft||False|
9608|3638|Aircraft||False|
9609|3638|Fly||False|
9610|3638|Titanic||False|
9611|3638|Vehicle||False|
9612|3638|Sokar-pattern Stormbird||False|
9613|3638|Chaos||False|
9614|3638|Transport||False|
9615|3638|Aircraft||False|
9616|3638|Fly||False|
9617|3638|Vehicle||False|
9618|3638|Titanic||False|
9619|3638|Vehicle||False|
9620|3638|Sokar-pattern Stormbird||False|
9621|3638|Chaos||False|
9622|3638|Transport||False|
9623|3638|Aircraft||False|
9624|3638|Fly||False|
9625|3638|Titanic||False|
9626|3638|Vehicle||False|
9627|3638|Sokar-pattern Stormbird||False|
9628|3638|Chaos||False|
9629|3638|Transport||False|
9630|3638|Chaos||False|
9631|3638|Transport||False|
9632|3638|Fly||False|
9633|3638|Titanic||False|
9634|3638|Vehicle||False|
9635|3638|Sokar-pattern Stormbird||False|
9636|3639|||True|
9637|3639|Thousand Sons||True|
9638|3639|Tzeentch||False|
9639|3639|Chaos||False|
9640|3639|Vehicle||False|
9641|3639|Sicaran Battle Tank||False|
9642|3639|Smoke||False|
9643|3639|Tzeentch||False|
9644|3639|Chaos||False|
9645|3639|Vehicle||False|
9646|3639|Sicaran Battle Tank||False|
9647|3639|Smoke||False|
9648|3639|Tzeentch||False|
9649|3639|Vehicle||False|
9650|3639|Sicaran Battle Tank||False|
9651|3639|Smoke||False|
9652|3639|Tzeentch||False|
9653|3639|Chaos||False|
9654|3639|Vehicle||False|
9655|3639|Chaos||False|
9656|3639|Sicaran Battle Tank||False|
9657|3639|Smoke||False|
9658|3640|||True|
9659|3640|Death Guard||True|
9660|3640|Sicaran Battle Tank||False|
9661|3640|Smoke||False|
9662|3640|Nurgle||False|
9663|3640|Chaos||False|
9664|3640|Vehicle||False|
9665|3640|Vehicle||False|
9666|3640|Sicaran Battle Tank||False|
9667|3640|Chaos||False|
9668|3640|Smoke||False|
9669|3640|Smoke||False|
9670|3640|Sicaran Battle Tank||False|
9671|3640|Nurgle||False|
9672|3640|Chaos||False|
9673|3640|Vehicle||False|
9674|3640|Nurgle||False|
9675|3640|Vehicle||False|
9676|3640|Chaos||False|
9677|3640|Nurgle||False|
9678|3640|Smoke||False|
9679|3640|Sicaran Battle Tank||False|
9680|3641|||True|
9681|3641|World Eaters||True|
9682|3641|Chaos||False|
9683|3641|Vehicle||False|
9684|3641|Sicaran Battle Tank||False|
9685|3641|Smoke||False|
9686|3641|Khorne||False|
9687|3641|Chaos||False|
9688|3641|Vehicle||False|
9689|3641|Sicaran Battle Tank||False|
9690|3641|Smoke||False|
9691|3641|Khorne||False|
9692|3641|Chaos||False|
9693|3641|Vehicle||False|
9694|3641|Khorne||False|
9695|3641|Sicaran Battle Tank||False|
